transaction_id,property_id,agent_id,closing_date,closing_price
T01752,P02935,A038,2024-07-12,2252282.0
T01753,P03148,A014,2023-09-18,4716298.0
T01754,P02407,A040,2024-06-14,3039334.0
T01755,P01083,A011,2024-07-29,1270497.0
T01756,P02602,A014,2024-03-14,7311331.0
T01757,P00564,A012,2023-05-29,8819696.0
T01758,P03375,A032,2024-04-19,2680761.0
T01759,P02292,A014,2024-06-26,2426009.0
T01760,P00479,A019,2024-08-29,9290347.0
T01761,P00956,A005,2024-06-01,8329992.0
T01762,P00150,A016,2023-09-13,7709379.0
T01763,P02634,A008,2024-11-18,5851515.0
T01764,P03245,A031,2023-12-19,2195944.0
T01765,P03935,A033,2023-08-29,4801606.0
T01766,P00102,A011,2023-11-23,4576604.0
T01767,P02082,A040,2024-07-19,5599806.0
T01768,P02614,A018,2024-03-07,10351104.0
T01769,P02708,A034,2024-10-04,4579989.0
T01770,P00235,A010,2024-06-29,5205980.0
T01771,P04756,A035,2024-12-13,3341599.0
T01772,P00330,A006,2024-10-20,3027479.0
T01773,P04453,A015,2024-01-27,2896819.0
T01774,P03958,A016,2023-08-18,1770690.0
T01775,P00916,A008,2024-08-27,5748363.0
T01776,P04258,A039,2023-12-14,3095919.0
T01777,P02139,A012,2024-10-12,1576474.0
T01778,P00593,A017,2025-03-08,4690626.0
T01779,P01171,A001,2025-01-18,6010816.0
T01780,P00982,A028,2024-11-13,2787365.0
T01781,P04743,A008,2024-09-29,1466149.0
T01782,P04358,A012,2025-04-06,7052905.0
T01783,P03186,A037,2023-12-26,6611898.0
T01784,P01359,A035,2024-12-17,6772403.0
T01785,P03149,A005,2024-09-15,5252151.0
T01786,P01754,A025,2023-10-29,8953476.0
T01787,P02639,A030,2023-09-28,6295633.0
T01788,P01062,A039,2023-07-24,8728589.0
T01789,P03123,A010,2024-03-06,2086715.0
T01790,P01420,A014,2023-06-20,7426299.0
T01791,P00249,A010,2024-07-12,5825436.0
T01792,P01570,A022,2024-08-07,4064850.0
T01793,P01766,A025,2024-03-03,11937806.0
T01794,P01366,A008,2025-02-01,7895445.0
T01795,P03516,A001,2025-02-17,3651197.0
T01796,P03887,A006,2024-03-10,3544475.0
T01797,P02512,A009,2023-12-12,6698088.0
T01798,P00224,A024,2023-09-18,6353700.0
T01799,P00407,A009,2024-04-27,5020970.0
T01800,P03420,A033,2023-08-29,2258137.0
T01801,P01819,A026,2024-01-19,1700312.0
T01802,P02096,A008,2023-12-31,6369120.0
T01803,P04432,A040,2025-01-01,5211812.0
T01804,P02700,A029,2023-07-12,5207551.0
T01805,P04914,A035,2024-03-09,3294378.0
T01806,P04058,A027,2024-10-20,5416015.0
T01807,P03457,A027,2023-05-10,1753393.0
T01808,P00194,A020,2024-02-26,3137953.0
T01809,P00017,A027,2023-08-03,6707038.0
T01810,P02333,A031,2024-05-06,2862754.0
T01811,P03473,A040,2024-07-03,4295639.0
T01812,P01840,A024,2023-10-13,3510517.0
T01813,P02572,A031,2023-11-20,4882695.0
T01814,P04572,A038,2025-01-27,10428982.0
T01815,P01358,A025,2023-08-14,10551386.0
T01816,P03171,A031,2023-10-26,5276509.0
T01817,P04121,A008,2024-05-18,6447549.0
T01818,P03429,A036,2024-09-04,8656532.0
T01819,P03111,A040,2024-09-21,6593699.0
T01820,P03644,A015,2024-05-03,1855380.0
T01821,P03886,A036,2024-10-17,2000351.0
T01822,P01616,A033,2024-12-03,3349828.0
T01823,P02209,A010,2025-01-02,5452471.0
T01824,P02621,A040,2024-10-25,2504109.0
T01825,P01622,A024,2023-06-18,6323642.0
T01826,P04305,A007,2023-09-21,3879168.0
T01827,P01870,A005,2024-08-07,6006773.0
T01828,P00478,A021,2023-02-20,3230254.0
T01829,P01005,A021,2024-09-21,7434428.0
T01830,P02386,A035,2024-01-14,7202791.0
T01831,P00470,A021,2023-11-27,9340544.0
T01832,P02016,A016,2024-06-24,2994398.0
T01833,P00273,A013,2023-05-07,5826295.0
T01834,P01120,A021,2024-11-28,5386105.0
T01835,P00182,A011,2023-10-17,2525404.0
T01836,P03619,A030,2023-04-15,1032950.0
T01837,P01530,A006,2024-11-07,2885129.0
T01838,P01694,A033,2024-01-06,5304608.0
T01839,P02436,A009,2024-06-15,6348688.0
T01840,P00363,A008,2023-11-01,1601386.0
T01841,P00307,A039,2024-07-22,2150123.0
T01842,P02414,A016,2024-04-29,4757412.0
T01843,P04319,A028,2024-08-24,8735106.0
T01844,P04823,A016,2023-11-16,6010408.0
T01845,P00873,A040,2024-02-03,4492002.0
T01846,P02153,A007,2025-01-28,1225032.0
T01847,P00406,A019,2023-11-05,2483421.0
T01848,P01624,A004,2023-09-06,4756159.0
T01849,P04713,A023,2024-05-15,1730904.0
T01850,P03810,A030,2024-07-21,3027330.0
T01851,P01269,A019,2024-06-17,8307948.0
T01852,P02319,A035,2023-07-21,9455495.0
T01853,P04603,A031,2024-12-16,8539149.0
T01854,P03264,A039,2023-12-05,5528273.0
T01855,P03325,A040,2023-11-15,5106187.0
T01856,P00909,A039,2023-09-17,8749236.0
T01857,P04069,A018,2023-07-08,5846889.0
T01858,P03405,A040,2023-10-09,8696379.0
T01859,P00446,A027,2023-08-10,5318759.0
T01860,P01954,A004,2025-03-02,2476757.0
T01861,P02015,A004,2023-09-10,4227083.0
T01862,P02785,A016,2024-03-03,5523043.0
T01863,P02577,A023,2024-02-18,10763069.0
T01864,P00259,A004,2024-07-12,5155647.0
T01865,P03505,A024,2024-03-27,1823457.0
T01866,P04311,A028,2024-08-04,4562355.0
T01867,P03811,A028,2025-01-20,9548130.0
T01868,P01987,A039,2024-04-27,7758855.0
T01869,P03929,A015,2024-04-23,6056642.0
T01870,P01427,A002,,1000445.0
T01871,P04987,A039,2023-01-29,3162325.0
T01872,P02039,A022,2023-07-04,
T01873,P03035,A026,2024-04-01,3997675.0
T01874,P03456,A022,2023-04-02,12186849.0
T01875,P03926,A020,2023-12-12,1430233.0
T01876,P03956,A007,2023-03-21,4842322.0
T01877,P00304,A023,2024-03-17,4102945.0
T01878,P01483,A034,2024-10-18,5254121.0
T01879,P01275,A005,2024-01-24,5213703.0
T01880,P04116,A016,2024-10-20,2031043.0
T01881,P03260,A038,2025-02-02,2696455.0
T01882,P02610,A017,2024-10-25,7109292.0
T01883,P00477,A007,2024-01-23,6169564.0
T01884,P02818,A039,2025-05-05,4027823.0
T01885,P01134,A006,2024-05-07,3445200.0
T01886,P03176,A010,2024-01-30,5894653.0
T01887,P00444,A019,2024-03-24,9188462.0
T01888,P03513,A016,2023-07-15,4241018.0
T01889,P04881,A017,2024-02-02,4536462.0
T01890,P03424,A031,2024-01-16,6304606.0
T01891,P03722,A023,2024-09-21,5746674.0
T01892,P03125,A020,2024-01-14,4823752.0
T01893,P03157,A029,2025-01-27,6041553.0
T01894,P00312,A025,2023-12-29,3097267.0
T01895,P01206,A026,2024-09-14,5194266.0
T01896,P03354,A020,2023-05-20,2792607.0
T01897,P01280,A023,2024-09-09,1258889.0
T01898,P03563,A012,2024-01-10,5815330.0
T01899,P00787,A017,2024-02-26,6080018.0
T01900,P00281,A007,2024-07-14,2779007.0
T01901,P02535,A004,2024-03-28,8539541.0
T01902,P03469,A035,2023-09-29,4148066.0
T01903,P04775,A033,2024-02-09,8830831.0
T01904,P04387,A012,2023-10-29,4973727.0
T01905,P01220,A019,2023-10-20,2962814.0
T01906,P01200,A040,2024-11-23,4014282.0
T01907,P01864,A022,2023-08-27,5756527.0
T01908,P03573,A001,2024-08-11,1905834.0
T01909,P00677,A024,2024-05-12,2109950.0
T01910,P01451,A036,2024-10-11,2142041.0
T01911,P03932,A010,2024-11-26,6030777.0
T01912,P03733,A038,2024-02-28,6245691.0
T01913,P01225,A031,2024-12-29,2202443.0
T01914,P04566,A003,2025-01-27,3944189.0
T01915,P03771,A040,2023-05-23,3745607.0
T01916,P03374,A026,2023-10-23,5492002.0
T01917,P03792,A009,2023-05-03,4896702.0
T01918,P01255,A032,2025-02-18,4784970.0
T01919,P01110,A033,2023-05-12,4188517.0
T01920,P01544,A025,2024-08-11,2027443.0
T01921,P04565,A039,2024-11-15,2535032.0
T01922,P02778,A036,2024-06-23,4310443.0
T01923,P04672,A013,2024-09-03,3593642.0
T01924,P04753,A006,2024-09-05,1639873.0
T01925,P01486,A033,2024-01-20,7238691.0
T01926,P04268,A038,2025-04-17,2897587.0
T01927,P01699,A012,2024-07-22,6220782.0
T01928,P02390,A023,2023-07-09,7788761.0
T01929,P00404,A021,2023-07-14,3562631.0
T01930,P03257,A014,2024-08-21,8160234.0
T01931,P03486,A022,2024-04-12,7074532.0
T01932,P01976,A022,2024-12-10,1774735.0
T01933,P01148,A040,2023-12-07,1503267.0
T01934,P01395,A014,2024-03-07,
T01935,P02073,A006,2023-12-14,1478091.0
T01936,P03430,A019,2023-04-25,1794033.0
T01937,P00684,A006,2024-02-29,2828122.0
T01938,P02263,A007,2024-07-23,
T01939,P00132,A026,2023-11-29,5344131.0
T01940,P04562,A034,2023-10-24,4488389.0
T01941,P00927,A005,2023-10-17,3288260.0
T01942,P00013,A016,2024-11-15,2541683.0
T01943,P01449,A008,2023-12-18,7351340.0
T01944,P00883,A019,2024-06-26,7257100.0
T01945,P04384,A024,2023-08-24,7073095.0
T01946,P02171,A037,2023-06-10,4812477.0
T01947,P01895,A036,2024-08-27,2909343.0
T01948,P02341,A037,2023-07-24,5169740.0
T01949,P04136,A017,2024-05-03,5367562.0
T01950,P04812,A032,2024-09-04,3327475.0
T01951,P02736,A012,2023-11-30,8651591.0
T01952,P00526,A002,2024-10-22,4269591.0
T01953,P00756,A038,2023-06-09,954714.0
T01954,P03682,A037,2024-06-17,2818515.0
T01955,P01160,A008,2023-10-26,6158225.0
T01956,P00563,A008,2023-07-11,2903845.0
T01957,P02994,A037,2023-09-15,5810716.0
T01958,P02585,A018,2024-12-25,3385981.0
T01959,P00815,A032,2024-10-09,7640764.0
T01960,P01867,A037,2024-09-19,1478433.0
T01961,P04731,A022,2024-09-05,2522103.0
T01962,P01984,A004,2024-04-28,4626524.0
T01963,P02044,A025,2024-04-12,2607210.0
T01964,P01323,A006,2024-06-22,2958948.0
T01965,P03730,A028,2025-02-27,9018173.0
T01966,P01162,A024,2024-04-03,4807990.0
T01967,P03640,A018,2024-04-10,2984167.0
T01968,P01485,A019,2024-01-04,8195693.0
T01969,P01825,A039,2024-05-14,4238392.0
T01970,P03632,A016,2024-11-05,9766904.0
T01971,P01475,A034,2024-10-02,3246078.0
T01972,P03566,A033,2023-05-11,6620486.0
T01973,P01751,A040,2025-04-30,5678920.0
T01974,P04141,A036,2023-06-06,7265106.0
T01975,P02608,A025,2023-11-14,7338918.0
T01976,P00874,A040,2024-09-22,2807803.0
T01977,P03542,A029,2024-02-17,4437405.0
T01978,P04727,A005,2023-09-13,3636708.0
T01979,P04714,A004,2024-06-05,2940510.0
T01980,P01890,A028,2023-07-11,2755132.0
T01981,P01075,A022,2023-05-19,5716811.0
T01982,P03801,A035,2024-11-19,7293333.0
T01983,P03136,A022,2025-01-24,1958219.0
T01984,P01760,A010,2024-03-29,1719611.0
T01985,P00863,A035,2025-03-14,1386934.0
T01986,P02761,A020,2023-03-30,2899140.0
T01987,P03805,A039,2024-12-10,4799033.0
T01988,P01798,A001,2024-01-09,2219401.0
T01989,P02628,A001,2023-09-30,4895847.0
T01990,P03915,A006,2024-09-22,1751320.0
T01991,P03539,A039,2024-09-19,5726556.0
T01992,P00779,A006,2024-09-30,2742428.0
T01993,P01151,A029,2024-12-21,2406361.0
T01994,P02865,A029,2024-04-29,2789222.0
T01995,P01508,A036,2024-05-06,4174835.0
T01996,P00008,A025,2024-03-25,8358475.0
T01997,P04398,A001,2023-05-11,4562665.0
T01998,P03403,A002,2024-10-23,1162114.0
T01999,P04707,A001,2025-02-23,3210673.0
T02000,P04654,A024,2024-07-21,5107366.0
T02001,P00358,A018,2024-11-20,3876494.0
T02002,P04104,A003,2023-06-03,4354526.0
T02003,P04400,A001,2023-12-29,12599092.0
T02004,P01721,A009,2023-08-30,6501047.0
T02005,P01365,A020,2023-05-24,3029645.0
T02006,P01606,A037,2023-08-16,2032304.0
T02007,P01809,A034,2024-04-18,12641491.0
T02008,P01648,A018,2024-01-03,3566368.0
T02009,P03368,A012,2023-02-14,7596500.0
T02010,P03893,A032,2023-04-29,5960694.0
T02011,P04575,A038,2023-10-03,2887677.0
T02012,P01625,A013,2024-05-26,4690491.0
T02013,P04128,A020,2024-03-09,1589246.0
T02014,P01513,A005,2024-04-27,4819611.0
T02015,P00036,A006,2024-01-24,3418739.0
T02016,P04652,A036,2024-03-24,4764131.0
T02017,P04488,A010,2024-06-11,2855207.0
T02018,P01298,A007,2024-02-04,5153696.0
T02019,P04741,A013,2023-07-17,5106064.0
T02020,P03262,A014,2025-02-18,6529946.0
T02021,P03686,A009,2024-06-27,3913228.0
T02022,P04490,A029,2023-06-15,3204837.0
T02023,P03789,A023,2024-01-12,4328781.0
T02024,P04401,A024,2023-11-02,3063664.0
T02025,P00568,A040,2023-06-22,2918688.0
T02026,P04421,A038,2024-11-11,3860849.0
T02027,P01410,A012,2024-12-01,1669481.0
T02028,P01400,A040,2023-11-21,1685052.0
T02029,P04511,A028,2023-11-22,7209860.0
T02030,P01943,A006,2024-10-18,3944248.0
T02031,P02291,A013,2024-12-14,3013012.0
T02032,P03881,A010,2024-04-16,1893959.0
T02033,P00935,A032,2024-11-25,6304470.0
T02034,P03759,A026,2024-03-18,2596988.0
T02035,P04460,A032,2024-02-07,5695272.0
T02036,P02734,A006,2024-04-29,6101274.0
T02037,P02222,A021,2024-07-13,4142583.0
T02038,P01951,A022,2023-09-17,2921183.0
T02039,P03476,A028,2023-06-22,1808672.0
T02040,P01310,A015,2024-05-01,7379896.0
T02041,P04167,A003,2024-12-02,4855868.0
T02042,P04824,A036,2024-07-20,10055264.0
T02043,P02038,A018,2025-03-15,3358022.0
T02044,P04972,A037,2024-01-12,1902563.0
T02045,P03595,A017,2023-09-05,1924123.0
T02046,P04170,A011,2023-09-18,3769756.0
T02047,P04172,A019,2023-09-05,4469854.0
T02048,P02558,A004,2023-07-12,6701361.0
T02049,P02357,A023,2023-12-31,5785297.0
T02050,P01242,A040,2023-12-21,2179040.0
T02051,P04494,A011,2024-09-05,9500281.0
T02052,P03794,A006,2024-01-27,4599570.0
T02053,P03796,A006,2023-09-30,5298193.0
T02054,P03211,A007,2024-10-27,5667682.0
T02055,P01376,A016,2024-10-17,5469449.0
T02056,P04068,A011,2023-06-11,4936584.0
T02057,P03964,A029,2023-04-30,4701866.0
T02058,P04429,A014,2023-09-17,6918230.0
T02059,P00139,A015,2024-06-02,1564189.0
T02060,P01950,A006,2024-08-07,9567793.0
T02061,P03426,A023,2024-05-28,3380133.0
T02062,P04229,A013,2023-06-26,8190251.0
T02063,P01843,A029,2024-08-11,1479920.0
T02064,P04528,A001,2023-08-07,5103374.0
T02065,P04656,A026,2024-08-11,11380986.0
T02066,P03531,A033,2023-11-19,4568707.0
T02067,P03819,A029,2023-04-16,1461990.0
T02068,P00062,A011,2023-10-31,3927558.0
T02069,P02594,A028,2023-11-09,8660854.0
T02070,P04362,A033,2024-12-04,1183347.0
T02071,P00157,A022,2024-03-18,4498284.0
T02072,P03351,A026,2023-04-23,1291928.0
T02073,P04527,A033,2023-12-05,2852363.0
T02074,P02181,A020,2023-04-03,3103215.0
T02075,P03233,A006,2023-02-13,3318869.0
T02076,P04415,A039,2023-12-09,3176290.0
T02077,P03571,A014,2024-10-20,6156192.0
T02078,P02369,A016,2023-07-30,2961775.0
T02079,P04841,A025,2024-01-14,6593084.0
T02080,P04684,A008,2023-10-16,2671869.0
T02081,P01375,A014,2024-10-29,7346695.0
T02082,P00441,A024,2024-11-08,3202893.0
T02083,P04443,A030,2024-02-11,4176965.0
T02084,P02399,A006,2024-08-07,2903977.0
T02085,P03082,A034,2024-01-05,1692431.0
T02086,P00118,A012,2024-06-22,8724283.0
T02087,P01007,A037,2024-07-05,1264611.0
T02088,P04144,A037,2024-03-12,6902046.0
T02089,P04589,A029,2024-05-01,1774293.0
T02090,P04337,A036,2024-02-23,6209154.0
T02091,P01971,A007,2023-07-18,1150657.0
T02092,P00674,A019,2024-04-12,5155582.0
T02093,P02620,A006,2023-06-26,6263918.0
T02094,P01739,A020,2023-05-06,3778615.0
T02095,P01507,A024,2024-08-05,5542240.0
T02096,P01374,A023,2024-10-04,5890622.0
T02097,P03347,A004,2024-01-23,2875430.0
T02098,P03773,A004,2024-09-05,7999519.0
T02099,P00550,A040,2023-08-10,1418937.0
T02100,P03324,A011,2024-12-18,7732380.0
T02101,P04937,A020,2024-05-26,4011986.0
T02102,P03322,A024,2024-04-15,1843773.0
T02103,P00557,A007,2023-04-07,2819051.0
T02104,P03273,A013,2023-11-09,4139953.0
T02105,P01501,A025,2023-09-22,6954117.0
T02106,P03501,A009,2023-09-29,4175798.0
T02107,P02934,A032,2023-12-03,3031062.0
T02108,P02696,A026,2023-12-17,1630835.0
T02109,P03911,A040,2023-09-10,2634482.0
T02110,P03530,A023,2024-08-06,1536658.0
T02111,P01827,A033,2024-03-19,3733049.0
T02112,P02811,A014,2023-11-21,1015759.0
T02113,P02064,A028,2024-07-11,2420622.0
T02114,P01745,A038,2024-08-25,4445290.0
T02115,P03543,A033,2023-06-05,6381766.0
T02116,P03152,A032,2023-05-10,2921734.0
T02117,P02116,A019,2023-08-09,9876244.0
T02118,P04192,A024,2024-03-16,4587321.0
T02119,P02020,A024,2024-04-23,1322346.0
T02120,P01946,A009,2024-11-17,6893807.0
T02121,P01848,A011,2023-08-12,7330446.0
T02122,P04344,A026,2024-08-31,7987261.0
T02123,P04149,A026,2023-12-27,7377942.0
T02124,P04690,A028,2024-03-25,2975445.0
T02125,P02065,A025,2023-12-12,4765684.0
T02126,P01981,A024,2024-01-28,3101486.0
T02127,P00650,A021,2024-02-02,1885368.0
T02128,P00640,A026,2025-01-10,5538223.0
T02129,P00357,A015,2025-03-06,4917385.0
T02130,P01095,A007,2024-07-23,3475973.0
T02131,P01552,A028,2025-02-05,6959358.0
T02132,P03580,A014,2024-08-11,2642467.0
T02133,P01988,A031,2024-10-27,6078748.0
T02134,P03980,A036,2024-03-23,5744845.0
T02135,P02467,A016,2024-09-02,4633838.0
T02136,P02738,A006,2023-08-21,2534168.0
T02137,P02626,A001,2024-03-24,6276219.0
T02138,P04252,A024,2023-10-19,4457988.0
T02139,P02100,A036,2024-12-15,5367148.0
T02140,P04483,A036,2024-12-11,9404310.0
T02141,P04614,A036,2024-06-29,8763641.0
T02142,P03508,A001,2024-07-27,2288383.0
T02143,P01952,A003,2025-02-03,7954715.0
T02144,P04582,A039,2024-09-25,3828053.0
T02145,P04574,A027,2024-02-14,4376393.0
T02146,P03100,A036,2024-08-17,2451119.0
T02147,P00834,A040,2024-10-13,2508914.0
T02148,P01759,A029,2025-03-20,5151500.0
T02149,P01776,A017,2024-10-03,2715827.0
T02150,P01633,A029,2023-05-17,4393999.0
T02151,P02006,A026,2023-12-14,1776398.0
T02152,P03153,A035,2024-01-08,4214010.0
T02153,P02478,A035,2024-05-31,4115206.0
T02154,P00747,A007,2023-08-27,2095822.0
T02155,P00206,A036,2024-12-27,7767677.0
T02156,P00860,A028,2023-04-15,2475331.0
T02157,P03690,A030,2024-11-24,5457772.0
T02158,P00023,A014,2024-05-23,5412229.0
T02159,P00495,A020,2023-08-25,2326732.0
T02160,P03198,A036,2023-11-18,3658443.0
T02161,P04571,A006,2024-08-30,1513993.0
T02162,P03708,A022,2023-04-19,
T02163,P01443,A039,2024-02-29,7297308.0
T02164,P04217,A031,2024-04-23,6926898.0
T02165,P01150,A006,2023-06-14,5858514.0
T02166,P01183,A007,2023-11-27,1902490.0
T02167,P01814,A021,2024-02-15,4385721.0
T02168,P03936,A010,2023-02-10,7976150.0
T02169,P02403,A036,2024-02-09,5960705.0
T02170,P01941,A034,2023-09-12,10811708.0
T02171,P02835,A039,2023-10-07,7824587.0
T02172,P01144,A016,2025-03-10,4975965.0
T02173,P04778,A012,2023-11-22,894936.0
T02174,P04436,A022,2024-05-15,1221484.0
T02175,P00230,A005,2024-12-10,6142075.0
T02176,P02567,A030,2023-09-17,1413016.0
T02177,P03462,A035,2024-05-19,4581698.0
T02178,P03990,A007,2024-01-17,4477444.0
T02179,P02719,A008,2024-06-16,2155604.0
T02180,P03250,A013,2025-01-27,
T02181,P00474,A033,2024-06-26,7552704.0
T02182,P00739,A014,2024-07-26,3671199.0
T02183,P00559,A030,2023-12-15,3382742.0
T02184,P03961,A037,2023-10-09,3289379.0
T02185,P01533,A018,2024-01-30,3646233.0
T02186,P02332,A006,2024-12-16,6935708.0
T02187,P03049,A037,2023-09-07,2529437.0
T02188,P00341,A015,2023-12-19,3202801.0
T02189,P00287,A024,2023-07-16,3102071.0
T02190,P04464,A039,2023-06-30,7869976.0
T02191,P02690,A036,2025-02-24,2859000.0
T02192,P02034,A034,2023-05-13,
T02193,P02760,A015,2024-03-23,1693763.0
T02194,P00315,A027,2024-08-08,5268774.0
T02195,P02993,A014,2025-02-20,2512581.0
T02196,P04201,A022,2025-01-17,2205763.0
T02197,P00177,A014,2024-11-08,3973612.0
T02198,P03172,A034,2024-09-30,1842370.0
T02199,P01158,A031,2024-04-23,925436.0
T02200,P03614,A038,2024-08-27,4587033.0
T02201,P03296,A011,2023-10-13,4760896.0
T02202,P04207,A037,2024-10-22,4869280.0
T02203,P03365,A010,2024-03-06,1417029.0
T02204,P03306,A026,2024-11-20,7152929.0
T02205,P00265,A007,2023-03-08,2005675.0
T02206,P02501,A030,2024-10-11,3388776.0
T02207,P02483,A031,2024-11-25,2928295.0
T02208,P00846,A032,2024-06-25,3625515.0
T02209,P02527,A012,2023-12-24,993029.0
T02210,P00971,A033,2024-03-25,4839320.0
T02211,P03436,A007,2024-09-28,6753452.0
T02212,P01925,A030,2025-01-04,3090131.0
T02213,P01333,A019,2023-10-15,3762771.0
T02214,P04583,A008,2023-06-15,11032063.0
T02215,P04867,A039,2024-01-31,5379465.0
T02216,P03275,A031,2024-05-14,1470740.0
T02217,P01646,A006,2024-01-31,1733096.0
T02218,P00120,A016,2023-02-28,3789767.0
T02219,P04679,A030,2023-06-24,2169136.0
T02220,P02175,A008,2024-09-27,3721993.0
T02221,P02636,A019,2024-03-08,2123322.0
T02222,P02746,A005,2024-03-12,10257843.0
T02223,P00382,A001,2024-05-03,3606539.0
T02224,P01350,A010,2024-02-14,6723934.0
T02225,P04376,A029,2023-04-15,3485820.0
T02226,P04293,A021,2023-10-11,6711488.0
T02227,P01608,A013,2023-10-14,8390407.0
T02228,P02495,A010,2024-03-23,8658462.0
T02229,P00405,A033,2023-10-17,7389848.0
T02230,P01243,A027,2023-12-28,6180635.0
T02231,P00248,A035,2023-11-26,2567284.0
T02232,P01860,A039,2024-03-22,3258195.0
T02233,P01619,A026,2024-08-16,6947056.0
T02234,P02699,A002,2023-04-01,1654371.0
T02235,P04516,A038,2024-08-21,3998250.0
T02236,P04399,A006,2023-10-05,5330380.0
T02237,P00551,A029,2025-01-05,5722056.0
T02238,P02930,A010,2025-01-20,6494440.0
T02239,P03984,A031,2023-08-20,5853933.0
T02240,P00845,A033,2023-11-20,5581476.0
T02241,P04796,A032,2024-04-04,3188634.0
T02242,P03092,A011,2023-07-12,4584414.0
T02243,P01815,A026,2024-08-07,9632094.0
T02244,P04126,A008,2023-09-26,3594960.0
T02245,P00074,A036,2023-12-08,3548900.0
T02246,P00732,A007,2024-07-25,9327828.0
T02247,P04826,A034,2024-08-03,1084460.0
T02248,P02764,A006,2023-06-29,3425107.0
T02249,P01861,A012,2023-08-18,6514797.0
T02250,P01106,A029,2025-02-13,6615965.0
T02251,P02958,A039,2025-02-10,5352370.0
T02252,P00600,A029,2024-08-20,1218302.0
T02253,P00947,A014,2024-01-02,2892683.0
T02254,P01796,A013,2024-03-17,6497455.0
T02255,P01034,A026,2024-02-01,1774655.0
T02256,P00097,A018,2023-08-10,2094281.0
T02257,P00286,A009,2024-12-23,6189673.0
T02258,P00480,A026,2024-11-15,2208217.0
T02259,P00201,A018,2023-06-03,2074833.0
T02260,P00715,A040,2024-05-01,8218438.0
T02261,P04434,A002,2024-11-13,4543579.0
T02262,P03201,A030,2023-06-22,967267.0
T02263,P03204,A032,2023-08-30,1636145.0
T02264,P03545,A033,2023-06-15,2411337.0
T02265,P04063,A029,2024-09-15,4166169.0
T02266,P04651,A040,2023-08-23,1770992.0
T02267,P04181,A013,2024-08-29,7587730.0
T02268,P01469,A016,2023-12-17,2820940.0
T02269,P02337,A038,2023-04-02,5423625.0
T02270,P03725,A003,2023-07-02,5644064.0
T02271,P01258,A034,2025-01-07,4286955.0
T02272,P01259,A030,2024-04-10,5401838.0
T02273,P00043,A024,2024-05-26,1329870.0
T02274,P03511,A005,2024-09-12,5383853.0
T02275,P01687,A025,2024-01-13,9433822.0
T02276,P03217,A018,2024-06-01,2594256.0
T02277,P02124,A004,2023-03-01,1126174.0
T02278,P00720,A030,2024-03-09,5962535.0
T02279,P00408,A033,2024-09-24,7600662.0
T02280,P01875,A023,2024-03-26,7718640.0
T02281,P01058,A007,2024-11-04,3308010.0
T02282,P00865,A015,2023-08-07,6344404.0
T02283,P02354,A022,2024-02-03,4933755.0
T02284,P03830,A021,2025-02-07,3478524.0
T02285,P00331,A024,2024-11-05,3992062.0
T02286,P03712,A010,2024-08-28,5835555.0
T02287,P01422,A032,,2195123.0
T02288,P02198,A003,2024-09-08,4178521.0
T02289,P00992,A040,2023-08-28,4656931.0
T02290,P01268,A017,2024-04-25,2250903.0
T02291,P01964,A034,2024-07-03,2137022.0
T02292,P03866,A003,2023-09-06,7082255.0
T02293,P04564,A027,2023-07-18,5038128.0
T02294,P00678,A040,2024-05-16,3890971.0
T02295,P04791,A039,2023-03-24,5616381.0
T02296,P00083,A018,2024-07-01,11534318.0
T02297,P04845,A015,2024-03-06,7442215.0
T02298,P02524,A036,2024-09-30,3935643.0
T02299,P02207,A026,2024-05-28,6441670.0
T02300,P03845,A039,2024-07-01,5092893.0
T02301,P02505,A010,2023-10-27,5301659.0
T02302,P04391,A018,2023-11-15,1216762.0
T02303,P04829,A013,2024-10-04,4492859.0
T02304,P02180,A017,2023-09-24,2771367.0
T02305,P00365,A035,2023-05-25,4603382.0
T02306,P01674,A036,2023-11-15,6839154.0
T02307,P02182,A024,2024-04-09,8570690.0
T02308,P01346,A002,2024-01-09,1657720.0
T02309,P04365,A018,2023-07-09,9217871.0
T02310,P00862,A020,2023-07-01,2617100.0
T02311,P03244,A029,2023-04-19,4629583.0
T02312,P00506,A011,2024-05-24,3180144.0
T02313,P03680,A024,2024-09-06,4475323.0
T02314,P02793,A031,2023-09-04,6880075.0
T02315,P03021,A023,2023-08-04,4052459.0
T02316,P04313,A034,2023-03-09,7508210.0
T02317,P00558,A011,2024-11-06,2310278.0
T02318,P03921,A025,2024-10-22,10244739.0
T02319,P02643,A019,2024-02-11,4133582.0
T02320,P00661,A017,2024-11-27,3937167.0
T02321,P02631,A017,2023-07-24,2569573.0
T02322,P00057,A023,2024-09-29,3585901.0
T02323,P04195,A021,2025-01-04,4117165.0
T02324,P00854,A023,2024-07-23,7239756.0
T02325,P02411,A039,2024-08-31,1476511.0
T02326,P04643,A026,2024-10-27,5476924.0
T02327,P04771,A022,2023-10-22,6701865.0
T02328,P00377,A037,2024-09-12,9910064.0
T02329,P04331,A010,2024-01-04,10305812.0
T02330,P00938,A010,2023-07-14,2118704.0
T02331,P00657,A005,2024-10-04,1286569.0
T02332,P03386,A009,2024-07-13,8227074.0
T02333,P02149,A004,2024-12-25,3289293.0
T02334,P03743,A008,2025-02-03,1366994.0
T02335,P01962,A027,2023-09-29,2104320.0
