property_id,listed_date,asking_price
P02469,2024-05-31,2166071.0
P02470,2023-08-06,5762143.0
P02471,2023-11-10,6823741.0
P02472,2024-07-21,2574873.0
P02473,2024-06-20,7246047.0
P02474,2023-10-18,5066593.0
P02475,2023-11-04,7170965.0
P02476,2023-02-14,2404681.0
P02477,2023-04-18,7744308.0
P02478,2023-11-27,4341277.0
P02479,2024-01-03,3746423.0
P02480,2023-07-19,4834873.0
P02481,2023-05-25,7096462.0
P02482,2023-10-17,4072909.0
P02483,2024-07-15,3003610.0
P02484,2024-09-12,6117876.0
P02485,2023-02-03,2713471.0
P02486,2023-08-16,3115650.0
P02487,2023-11-30,5210227.0
P02488,2023-05-18,6440907.0
P02489,2023-08-14,4974991.0
P02490,2023-03-24,6939963.0
P02491,2023-10-24,7394658.0
P02492,2024-07-18,8330423.0
P02493,2024-08-16,4915577.0
P02494,2023-01-10,5682175.0
P02495,2024-02-11,9419133.0
P02496,2024-08-02,5426383.0
P02497,2024-05-05,8835908.0
P02498,2023-02-09,1453952.0
P02499,2023-09-07,1604502.0
P02500,2024-04-25,9343779.0
P02501,2024-09-18,3914796.0
P02502,2023-07-07,4957180.0
P02503,2023-06-30,6778851.0
P02504,2024-07-25,7130393.0
P02505,2023-04-25,5457552.0
P02506,2023-08-22,4392437.0
P02507,2023-03-27,5701717.0
P02508,2024-08-23,4588717.0
P02509,2023-02-12,7698797.0
P02510,2023-11-21,2063157.0
P02511,2023-04-10,10054912.0
P02512,2023-09-18,7736181.0
P02513,2024-01-12,7141137.0
P02514,2024-03-22,6241094.0
P02515,2023-12-31,8279705.0
P02516,2023-10-01,1855301.0
P02517,2023-06-29,1906172.0
P02518,2024-05-27,3613491.0
P02519,2024-03-10,7952140.0
P02520,2024-03-05,2134892.0
P02521,2024-05-06,1735442.0
P02522,2023-05-21,6546217.0
P02523,2024-09-18,5197876.0
P02524,2024-08-10,4247403.0
P02525,2023-10-09,1254372.0
P02526,2023-05-11,5039898.0
P02527,2023-08-28,1143051.0
P02528,2023-09-06,5766167.0
P02529,2024-09-13,5236913.0
P02530,2023-07-04,3509240.0
P02531,2024-08-25,2745265.0
P02532,2023-05-28,7303717.0
P02533,2024-08-15,1116842.0
P02534,2024-08-17,5534403.0
P02535,2024-01-25,8682320.0
P02536,2023-03-10,2164103.0
P02537,2024-01-30,2728994.0
P02538,2024-08-05,5640463.0
P02539,2024-08-15,1941175.0
P02540,2023-10-20,5890173.0
P02541,2023-11-03,2070048.0
P02542,2023-09-03,4538522.0
P02543,2023-05-17,3212529.0
P02544,2024-02-22,5210060.0
P02545,2024-09-21,9564615.0
P02546,2023-06-20,4808149.0
P02547,2024-06-22,5912678.0
P02548,2023-03-03,3140693.0
P02549,2023-02-05,7045440.0
P02550,2024-07-29,2103955.0
P02551,2023-03-13,4075856.0
P02552,2023-09-22,3304668.0
P02553,2024-07-17,4382750.0
P02554,2023-08-11,7730176.0
P02555,2023-01-27,2215827.0
P02556,2024-03-20,2871565.0
P02557,2023-07-24,4256779.0
P02558,2023-03-17,6928942.0
P02559,2023-10-31,4409982.0
P02560,2023-04-19,2996980.0
P02561,2024-06-26,8491528.0
P02562,2024-04-22,10454561.0
P02563,2024-09-18,7707388.0
P02564,2024-09-17,3350579.0
P02565,2024-06-18,4693064.0
P02566,2023-11-17,3570545.0
P02567,2023-04-19,1580971.0
P02568,2023-01-28,3080044.0
P02569,2023-02-28,4815178.0
P02570,2023-05-30,3743001.0
P02571,2024-07-18,1579372.0
P02572,2023-05-16,5677508.0
P02573,2023-03-01,2790120.0
P02574,2024-08-20,3263796.0
P02575,2023-10-06,5293832.0
P02576,2023-09-25,4643600.0
P02577,2023-07-12,11967670.0
P02578,2024-08-28,9137495.0
P02579,2023-08-11,10566173.0
P02580,2024-07-03,4793324.0
P02581,2024-09-25,2173537.0
P02582,2023-10-16,4712293.0
P02583,2024-03-23,3495476.0
P02584,2023-01-16,2800878.0
P02585,2024-05-14,3775123.0
P02586,2024-09-13,3193936.0
P02587,2023-05-05,6655069.0
P02588,2023-01-07,5509872.0
P02589,2023-01-29,7141020.0
P02590,2024-07-01,6168092.0
P02591,2023-06-05,5808242.0
P02592,2023-09-22,5703930.0
P02593,2023-08-03,2317222.0
P02594,2023-07-12,8823197.0
P02595,2023-04-16,2959353.0
P02596,2023-09-18,2674957.0
P02597,2024-08-13,5113451.0
P02598,2023-08-17,4395951.0
P02599,2024-05-27,5368436.0
P02600,2024-03-16,6987025.0
P02601,2024-05-24,8411451.0
P02602,2024-01-01,8196818.0
P02603,2023-08-26,3320465.0
P02604,2023-06-14,8306198.0
P02605,2023-06-29,4519198.0
P02606,2023-12-04,3933465.0
P02607,2023-09-16,8749014.0
P02608,2023-09-16,7578722.0
P02609,2023-08-24,10289223.0
P02610,2024-08-11,7710229.0
P02611,2024-02-16,3763393.0
P02612,2024-07-24,8247152.0
P02613,2024-08-16,1434949.0
P02614,2024-01-30,10177469.0
P02615,2023-02-28,4367695.0
P02616,2024-09-08,3189762.0
P02617,2023-11-02,7587293.0
P02618,2023-08-28,3359041.0
P02619,2023-09-22,9148775.0
P02620,2023-02-26,5986366.0
P02621,2024-02-29,2683135.0
P02622,2023-01-31,2878594.0
P02623,2024-04-05,4400565.0
P02624,2023-09-27,6928355.0
P02625,2023-09-03,1971038.0
P02626,2024-03-06,6716969.0
P02627,2024-07-03,8507689.0
P02628,2023-03-03,5329244.0
P02629,2023-10-21,4694704.0
P02630,2023-07-26,5331102.0
P02631,2023-01-08,2606456.0
P02632,2023-01-06,6181067.0
P02633,2023-12-04,6442692.0
P02634,2024-05-03,5994405.0
P02635,2024-01-15,3198158.0
P02636,2023-10-16,2376968.0
P02637,2024-09-09,8995563.0
P02638,2024-06-19,9503329.0
P02639,2023-03-18,6306906.0
P02640,2024-02-16,5604766.0
P02641,2024-02-04,3616626.0
P02642,2023-08-22,4673364.0
P02643,2023-08-21,4024860.0
P02644,2024-04-04,2422398.0
P02645,2024-08-20,3112628.0
P02646,2023-07-24,5083424.0
P02647,2024-08-15,2147083.0
P02648,2024-06-19,7822081.0
P02649,2023-02-03,5374426.0
P02650,2023-06-28,9349742.0
P02651,2023-10-09,2884709.0
P02652,2023-05-25,1198304.0
P02653,2023-09-23,3268879.0
P02654,2023-03-01,8746033.0
P02655,2023-03-06,2609262.0
P02656,2023-10-05,5293848.0
P02657,2024-02-07,10964036.0
P02658,2023-10-17,4600431.0
P02659,2023-09-02,7269718.0
P02660,2023-11-15,2978234.0
P02661,2024-02-10,5218019.0
P02662,2024-04-01,4131815.0
P02663,2023-12-11,5835241.0
P02664,2023-02-28,8793165.0
P02665,2023-01-27,3590827.0
P02666,2023-08-08,4676911.0
P02667,2023-05-11,4450628.0
P02668,2023-12-10,5906342.0
P02669,2024-03-23,5282354.0
P02670,2023-06-11,4940134.0
P02671,2023-10-26,3322526.0
P02672,2023-05-20,9630015.0
P02673,2023-10-26,4531578.0
P02674,2023-08-30,7360372.0
P02675,2023-01-02,2875685.0
P02676,2024-03-01,8243421.0
P02677,2023-07-13,4927885.0
P02678,2024-04-22,2950113.0
P02679,2024-03-03,3966677.0
P02680,2023-05-05,11778368.0
P02681,2024-07-20,5972183.0
P02682,2023-01-15,4436443.0
P02683,2024-01-02,2223385.0
P02684,2024-05-27,1672457.0
P02685,2023-12-12,6548924.0
P02686,2023-12-23,10910130.0
P02687,2023-10-28,4815946.0
P02688,2023-02-08,3067864.0
P02689,2024-03-09,3170013.0
P02690,2024-08-31,2743020.0
P02691,2024-05-25,5650078.0
P02692,2023-02-07,7069604.0
P02693,2023-05-22,11487583.0
P02694,2024-06-16,4379357.0
P02695,2024-04-01,3899865.0
P02696,2023-08-23,1738863.0
P02697,2023-06-05,2469035.0
P02698,2023-10-23,6029212.0
P02699,2023-01-21,1774194.0
P02700,2023-02-27,5043595.0
P02701,2023-02-17,3976250.0
P02702,2024-06-11,8627362.0
P02703,2023-01-30,2578497.0
P02704,2023-12-20,2681438.0
P02705,2023-06-29,1645438.0
P02706,2024-04-28,7772678.0
P02707,2023-03-23,5198528.0
P02708,2024-08-04,5312766.0
P02709,2023-02-24,4433067.0
P02710,2024-06-24,1487653.0
P02711,2023-04-05,3573357.0
P02712,2023-01-19,2212377.0
P02713,2023-01-25,1667420.0
P02714,2024-05-14,1590873.0
P02715,2023-08-08,1897661.0
P02716,2023-09-24,3063074.0
P02717,2024-06-09,2074384.0
P02718,2023-06-17,4045586.0
P02719,2023-12-20,2385101.0
P02720,2023-07-10,10063661.0
P02721,2023-02-11,4718963.0
P02722,2024-09-26,11202485.0
P02723,2023-08-28,1491257.0
P02724,2024-06-25,2573366.0
P02725,2023-10-02,6660071.0
P02726,2024-07-08,6631870.0
P02727,2023-04-21,1490761.0
P02728,2023-08-27,2089160.0
P02729,2024-09-26,4718365.0
P02730,2023-08-04,1060060.0
P02731,2024-05-07,4090824.0
P02732,2023-11-12,5948225.0
P02733,2023-09-14,4182797.0
P02734,2024-03-21,6294725.0
P02735,2024-02-16,3243766.0
P02736,2023-11-02,10099175.0
P02737,2023-02-05,5302593.0
P02738,2023-02-17,2868468.0
P02739,2024-01-18,8929976.0
P02740,2023-02-05,2169406.0
P02741,2024-01-23,2686417.0
P02742,2024-07-21,6422050.0
P02743,2024-05-19,3699499.0
P02744,2024-03-19,2840379.0
P02745,2023-06-24,2797507.0
P02746,2024-02-24,10194030.0
P02747,2023-04-28,5010616.0
P02748,2024-08-06,4482473.0
P02749,2023-02-27,1541830.0
P02750,2023-12-13,3072545.0
P02751,2023-11-07,4320701.0
P02752,2023-02-17,5813912.0
P02753,2023-04-30,7739461.0
P02754,2024-04-01,4495373.0
P02755,2024-01-16,6244781.0
P02756,2023-04-14,8555832.0
P02757,2023-03-31,3469742.0
P02758,2024-03-01,2089412.0
P02759,2024-02-27,8229758.0
P02760,2023-09-14,1675285.0
P02761,2023-01-13,2891179.0
P02762,2023-01-19,1808412.0
P02763,2023-04-07,4349533.0
P02764,2023-02-05,3834069.0
P02765,2023-12-22,1636568.0
P02766,2023-09-08,4106805.0
P02767,2023-05-19,7565445.0
P02768,2024-01-15,1673670.0
P02769,2024-03-26,11688381.0
P02770,2023-04-20,3957483.0
P02771,2024-02-04,6506525.0
P02772,2023-03-10,4380426.0
P02773,2024-01-19,4306450.0
P02774,2023-08-29,1263678.0
P02775,2023-03-12,5195693.0
P02776,2024-05-28,12171534.0
P02777,2023-04-27,6776692.0
P02778,2024-05-15,4599261.0
P02779,2023-08-22,9179231.0
P02780,2024-03-13,5566378.0
P02781,2024-03-27,1351789.0
P02782,2023-09-29,5773003.0
P02783,2024-03-02,8339407.0
P02784,2023-10-10,4873321.0
P02785,2024-01-23,6089729.0
P02786,2023-05-25,6066949.0
P02787,2023-09-29,3366931.0
P02788,2023-03-29,4386961.0
P02789,2023-09-23,5386014.0
P02790,2023-01-11,6062130.0
P02791,2023-09-19,5531031.0
P02792,2024-07-03,6808833.0
P02793,2023-08-19,7399039.0
P02794,2023-11-14,4652388.0
P02795,2024-07-01,7364707.0
P02796,2023-01-02,8176552.0
P02797,2024-03-04,8280271.0
P02798,2023-08-08,2095210.0
P02799,2023-06-15,1773737.0
P02800,2024-01-14,2614577.0
P02801,2023-10-01,2946700.0
P02802,2023-09-10,10483941.0
P02803,2024-03-05,4057246.0
P02804,2023-09-13,3523119.0
P02805,2024-06-01,1498012.0
P02806,2023-07-02,5379386.0
P02807,2024-03-23,3884127.0
P02808,2023-12-26,4245376.0
P02809,2024-07-26,1354351.0
P02810,2023-09-13,2767376.0
P02811,2023-05-31,1159818.0
P02812,2023-09-12,4634343.0
P02813,2024-02-27,7132142.0
P02814,2023-10-02,5229307.0
P02815,2024-07-22,3043242.0
P02816,2023-04-10,2783873.0
P02817,2023-07-17,3766603.0
P02818,2024-09-20,4587909.0
P02819,2024-05-25,7084080.0
P02820,2023-02-19,9166938.0
P02821,2024-08-23,5533024.0
P02822,2023-09-30,3409455.0
P02823,2024-02-16,2602289.0
P02824,2023-01-11,7307449.0
P02825,2023-04-15,9221730.0
P02826,2024-03-22,2936821.0
P02827,2023-06-16,1273526.0
P02828,2023-03-17,5742573.0
P02829,2024-03-10,7886266.0
P02830,2023-05-19,2431383.0
P02831,2024-07-07,3018073.0
P02832,2023-04-25,9881388.0
P02833,2023-01-16,3862573.0
P02834,2023-09-07,5724576.0
P02835,2023-07-28,8465903.0
P02836,2024-02-13,3866143.0
P02837,2023-05-30,933683.0
P02838,2024-09-18,5871303.0
P02839,2023-09-27,4564652.0
P02840,2024-03-29,10384685.0
P02841,2024-05-06,5626716.0
P02842,2024-07-18,2207178.0
P02843,2023-11-18,7518836.0
P02844,2023-05-26,7904172.0
P02845,2023-11-28,6674436.0
P02846,2023-09-30,11324842.0
P02847,2024-01-25,4388095.0
P02848,2023-05-31,8486995.0
P02849,2023-11-26,9601809.0
P02850,2024-09-03,6079065.0
P02851,2024-03-15,991432.0
P02852,2024-09-03,8399060.0
P02853,2023-03-10,4700662.0
P02854,2024-02-22,9213756.0
P02855,2023-01-15,4892906.0
P02856,2023-05-10,6936619.0
P02857,2024-06-12,3360047.0
P02858,2023-03-06,1815504.0
P02859,2023-11-03,1132485.0
P02860,2023-02-14,2007142.0
P02861,2023-07-10,9649326.0
P02862,2023-03-20,9785701.0
P02863,2023-10-18,4029158.0
P02864,2024-02-15,4752386.0
P02865,2024-02-20,2930642.0
P02866,2024-08-18,2475092.0
P02867,2023-03-19,4910731.0
P02868,2023-09-13,5766346.0
P02869,2023-12-01,5846821.0
P02870,2023-02-25,8773120.0
P02871,2023-03-12,2514740.0
P02872,2023-07-18,6430293.0
P02873,2024-07-03,7055547.0
P02874,2024-01-10,11164978.0
P02875,2023-12-26,7345511.0
P02876,2023-12-19,7475135.0
P02877,2024-06-02,1582213.0
P02878,2023-12-15,6421525.0
P02879,2024-04-05,7362396.0
P02880,2023-07-17,8094334.0
P02881,2024-06-04,10611374.0
P02882,2023-01-21,3884251.0
P02883,2023-06-09,1218159.0
P02884,2023-03-31,3670879.0
P02885,2023-12-10,3758852.0
P02886,2024-07-23,1622434.0
P02887,2023-04-14,3314963.0
P02888,2024-07-19,12341987.0
P02889,2024-07-01,3971585.0
P02890,2024-07-18,3788968.0
P02891,2023-01-04,6840824.0
P02892,2024-09-24,7038687.0
P02893,2023-10-01,2836360.0
P02894,2024-01-16,4935497.0
P02895,2023-07-14,5999261.0
P02896,2023-11-24,2680898.0
P02897,2023-12-18,3652759.0
P02898,2024-05-24,7510502.0
P02899,2023-08-07,1491768.0
P02900,2023-03-12,1295677.0
P02901,2024-01-10,5118829.0
P02902,2024-05-15,3389902.0
P02903,2023-01-11,3684007.0
P02904,2024-06-03,4352656.0
P02905,2024-05-28,2769233.0
P02906,2024-01-04,3284343.0
P02907,2024-08-28,1949496.0
P02908,2023-09-05,4500396.0
P02909,2023-03-27,3736932.0
P02910,2024-02-24,10065750.0
P02911,2024-01-25,2626938.0
P02912,2024-08-07,3895741.0
P02913,2023-05-24,4063789.0
P02914,2023-04-11,8611364.0
P02915,2024-03-09,5858834.0
P02916,2023-07-18,9037442.0
P02917,2023-04-29,8358979.0
P02918,2024-03-05,7699173.0
P02919,2023-04-29,1457032.0
P02920,2024-06-16,1656801.0
P02921,2023-07-18,11173302.0
P02922,2024-02-21,6951478.0
P02923,2024-01-04,3822574.0
P02924,2024-01-13,1145868.0
P02925,2023-07-14,8754363.0
P02926,2023-02-24,7800315.0
P02927,2024-02-13,5867849.0
P02928,2023-10-05,6771361.0
P02929,2024-09-16,10307946.0
P02930,2024-07-22,7476258.0
P02931,2023-02-17,1674079.0
P02932,2023-08-20,2295334.0
P02933,2023-09-23,6051286.0
P02934,2023-09-01,3006975.0
P02935,2024-04-07,2503206.0
P02936,2023-08-17,4928903.0
P02937,2023-04-08,1614269.0
P02938,2023-08-20,1756438.0
P02939,2024-05-17,1378229.0
P02940,2023-09-16,5698739.0
P02941,2023-07-02,9121730.0
P02942,2024-05-09,4224482.0
P02943,2023-02-12,7920671.0
P02944,2023-10-18,6709751.0
P02945,2023-03-07,5636149.0
P02946,2024-01-23,3224802.0
P02947,2024-07-29,4024367.0
P02948,2023-10-10,4368362.0
P02949,2024-09-19,1127910.0
P02950,2024-07-12,8952809.0
P02951,2024-04-10,3408348.0
P02952,2023-04-25,6500773.0
P02953,2023-01-21,3119822.0
P02954,2023-03-20,1418252.0
P02955,2023-08-11,13155072.0
P02956,2023-09-18,2165702.0
P02957,2023-05-15,1349220.0
P02958,2024-09-14,6075287.0
P02959,2024-04-19,2775493.0
P02960,2024-03-23,8973593.0
P02961,2024-02-21,1985414.0
P02962,2024-01-29,4050601.0
P02963,2024-07-17,4665412.0
P02964,2023-09-07,1203902.0
P02965,2023-03-31,1159685.0
P02966,2023-07-08,3083010.0
P02967,2023-05-27,3516910.0
P02968,2024-09-03,1477916.0
P02969,2023-12-29,3916946.0
P02970,2023-09-30,2540365.0
P02971,2023-01-17,3661319.0
P02972,2024-03-30,14218438.0
P02973,2024-02-18,4443839.0
P02974,2024-06-01,6594487.0
P02975,2023-03-25,7926103.0
P02976,2024-02-25,1310402.0
P02977,2023-08-20,4932149.0
P02978,2023-05-29,3610126.0
P02979,2023-05-24,4121672.0
P02980,2023-07-04,2643783.0
P02981,2024-04-13,7027631.0
P02982,2023-01-15,1349673.0
P02983,2024-08-28,6821257.0
P02984,2024-09-11,7029457.0
P02985,2024-09-10,1460132.0
P02986,2024-06-17,3539222.0
P02987,2023-07-26,6230258.0
P02988,2023-09-16,6386029.0
P02989,2023-03-22,2883658.0
P02990,2024-07-24,7309159.0
P02991,2024-05-07,2698397.0
P02992,2023-04-09,2822256.0
P02993,2024-09-24,2436913.0
P02994,2023-01-27,5828515.0
P02995,2024-05-05,3878618.0
P02996,2023-03-28,5147575.0
P02997,2024-04-24,7499120.0
P02998,2024-07-18,3488227.0
P02999,2024-08-30,1016238.0
P03000,2023-04-13,8124186.0
P03001,2023-04-16,8939337.0
P03002,2023-02-13,1642668.0
P03003,2023-04-29,1631450.0
P03004,2023-09-07,7963041.0
P03005,2023-09-23,868680.0
P03006,2023-08-13,6104095.0
P03007,2023-11-14,8815386.0
P03008,2023-08-11,2940205.0
P03009,2023-05-31,2422952.0
P03010,2023-09-05,8844693.0
P03011,2024-05-29,2719111.0
P03012,2024-09-05,3930463.0
P03013,2023-09-19,1850323.0
P03014,2023-07-05,5499696.0
P03015,2023-10-12,10940707.0
P03016,2024-08-17,2079694.0
P03017,2024-06-01,6981076.0
P03018,2024-06-06,3215858.0
P03019,2023-05-21,2792877.0
P03020,2024-03-27,2952162.0
P03021,2023-02-08,3956748.0
P03022,2023-09-30,7553470.0
P03023,2024-06-16,6661395.0
P03024,2023-12-07,2836097.0
P03025,2024-01-10,6253300.0
P03026,2023-08-28,4718652.0
P03027,2023-01-25,5318276.0
P03028,2024-07-19,4174905.0
P03029,2024-04-26,1868379.0
P03030,2023-06-23,2549429.0
P03031,2023-06-04,4449504.0
P03032,2023-11-28,4743138.0
P03033,2024-05-24,1626324.0
P03034,2023-02-25,2207144.0
P03035,2024-02-05,3967784.0
P03036,2024-06-25,7156367.0
P03037,2023-11-11,4084962.0
P03038,2023-02-03,2683076.0
P03039,2023-01-15,9776002.0
P03040,2023-04-14,5435506.0
P03041,2024-07-22,3920101.0
P03042,2023-10-20,6884618.0
P03043,2023-04-05,4526478.0
P03044,2024-08-01,2737592.0
P03045,2024-06-14,6389832.0
P03046,2023-04-04,5328636.0
P03047,2024-03-15,7035643.0
P03048,2023-07-31,11202429.0
P03049,2023-02-14,2842851.0
P03050,2023-02-09,5896761.0
P03051,2023-12-13,2098730.0
P03052,2024-06-22,5941798.0
P03053,2024-09-06,10567847.0
P03054,2024-03-26,7173079.0
P03055,2024-08-12,4113097.0
P03056,2023-05-31,6445505.0
P03057,2023-04-04,2608805.0
P03058,2023-03-12,6566000.0
P03059,2023-04-21,2786619.0
P03060,2024-04-26,6240071.0
P03061,2023-04-09,2877059.0
P03062,2023-10-04,4408773.0
P03063,2024-04-28,6461983.0
P03064,2024-08-15,9346423.0
P03065,2023-04-13,5343247.0
P03066,2023-04-30,10984045.0
P03067,2023-02-11,1285053.0
P03068,2023-03-13,7393465.0
P03069,2023-09-07,3957225.0
P03070,2023-07-20,6939617.0
P03071,2024-09-09,7853651.0
P03072,2023-10-11,9246468.0
P03073,2023-07-16,8180642.0
P03074,2023-10-27,6185849.0
P03075,2024-04-07,2177415.0
P03076,2023-08-04,3010852.0
P03077,2023-04-02,3745190.0
P03078,2023-09-26,4994761.0
P03079,2024-02-01,7202931.0
P03080,2023-07-22,1623718.0
P03081,2024-01-07,3526806.0
P03082,2023-07-27,1935729.0
P03083,2024-07-31,1452994.0
P03084,2024-07-21,12190078.0
P03085,2024-04-02,5827424.0
P03086,2024-06-19,9103564.0
P03087,2023-03-19,3054817.0
P03088,2024-02-22,7624480.0
P03089,2023-09-16,5704507.0
P03090,2024-05-11,4162106.0
P03091,2023-01-01,5114525.0
P03092,2023-04-30,4416294.0
P03093,2023-06-03,2575651.0
P03094,2023-12-23,4702695.0
P03095,2024-09-12,4578629.0
P03096,2024-07-26,10641503.0
P03097,2023-10-19,8205288.0
P03098,2023-01-01,9162170.0
P03099,2024-07-08,8561527.0
P03100,2024-01-01,2614502.0
P03101,2023-01-16,9465963.0
P03102,2024-02-17,3528442.0
P03103,2024-07-16,8235029.0
P03104,2024-07-10,1944886.0
P03105,2024-07-22,3593423.0
P03106,2024-09-15,1946991.0
P03107,2024-02-22,2316166.0
P03108,2024-01-27,4259162.0
P03109,2023-03-16,5832776.0
P03110,2024-02-09,1516508.0
P03111,2024-07-13,7623176.0
P03112,2024-06-03,1762608.0
P03113,2024-07-29,5502777.0
P03114,2023-04-19,4159336.0
P03115,2023-05-09,3054844.0
P03116,2024-07-02,2338286.0
P03117,2024-08-23,7637452.0
P03118,2023-12-03,6081297.0
P03119,2024-07-16,2899681.0
P03120,2024-03-11,2592475.0
P03121,2023-05-11,8780777.0
P03122,2023-11-20,11525642.0
P03123,2023-09-09,2002796.0
P03124,2024-05-19,2667965.0
P03125,2023-08-04,5276990.0
P03126,2023-04-23,1506361.0
P03127,2023-11-15,4127536.0
P03128,2023-11-13,947120.0
P03129,2024-07-22,4656124.0
P03130,2023-01-06,7521914.0
P03131,2024-07-12,6780791.0
P03132,2023-05-15,3787157.0
P03133,2023-04-23,4942050.0
P03134,2023-09-25,4003580.0
P03135,2023-12-19,2458393.0
P03136,2024-08-17,2050344.0
P03137,2023-12-08,2734171.0
P03138,2023-04-03,10355625.0
P03139,2023-10-15,3937299.0
P03140,2024-08-11,1830155.0
P03141,2024-04-01,5636403.0
P03142,2023-05-20,4228470.0
P03143,2024-02-17,2793301.0
P03144,2024-04-13,9235925.0
P03145,2023-06-25,11100731.0
P03146,2023-12-04,2124634.0
P03147,2023-08-11,1088566.0
P03148,2023-04-26,4828775.0
P03149,2024-07-21,5823014.0
P03150,2023-07-24,6817644.0
P03151,2023-07-28,4103520.0
P03152,2023-03-06,3347077.0
P03153,2023-10-11,4625951.0
P03154,2024-02-16,1563569.0
P03155,2024-09-13,1946250.0
P03156,2024-05-10,5203050.0
P03157,2024-07-01,6738527.0
P03158,2024-09-22,1332630.0
P03159,2024-03-22,2682017.0
P03160,2024-07-01,12233267.0
P03161,2023-07-14,8066788.0
P03162,2024-04-01,3472873.0
P03163,2024-02-06,6527536.0
P03164,2023-10-16,7198978.0
P03165,2024-02-15,6176579.0
P03166,2024-04-05,2226518.0
P03167,2023-09-20,3852356.0
P03168,2024-06-22,8175588.0
P03169,2023-01-24,8078977.0
P03170,2023-07-27,3788843.0
P03171,2023-08-23,5071743.0
P03172,2024-06-14,2142578.0
P03173,2023-11-21,6865423.0
P03174,2024-08-19,5291457.0
P03175,2024-08-30,4560100.0
P03176,2023-10-21,6165393.0
P03177,2024-04-09,2439729.0
P03178,2023-06-07,4752492.0
P03179,2023-03-10,5299334.0
P03180,2023-11-10,3044382.0
P03181,2023-07-12,4191559.0
P03182,2024-04-11,1963369.0
P03183,2023-11-30,12669096.0
P03184,2023-03-28,7289794.0
P03185,2023-10-16,4396590.0
P03186,2023-09-14,6683938.0
P03187,2023-01-04,1885600.0
P03188,2023-12-15,4402050.0
P03189,2024-08-20,4541365.0
P03190,2024-07-26,1839083.0
P03191,2024-07-31,7705354.0
P03192,2024-07-25,7042329.0
P03193,2024-08-13,7636507.0
P03194,2023-03-04,1927995.0
P03195,2023-10-01,5821222.0
P03196,2023-12-15,4496723.0
P03197,2024-06-16,4326411.0
P03198,2023-08-27,4222356.0
P03199,2024-03-28,1277506.0
P03200,2023-11-24,3077383.0
P03201,2023-06-04,1113329.0
P03202,2023-02-19,1569190.0
P03203,2023-10-12,3573425.0
P03204,2023-04-18,1751709.0
P03205,2024-02-16,7062005.0
P03206,2023-06-02,10188281.0
P03207,2024-07-26,1680916.0
P03208,2024-06-18,3821665.0
P03209,2024-03-01,7993260.0
P03210,2023-03-15,6035825.0
P03211,2024-09-20,6191843.0
P03212,2023-02-12,10614264.0
P03213,2023-12-28,3959606.0
P03214,2024-05-28,5000644.0
P03215,2023-02-24,3637100.0
P03216,2023-11-14,5692186.0
P03217,2023-11-02,2636307.0
P03218,2023-05-06,6255199.0
P03219,2023-03-13,6349456.0
P03220,2024-08-04,5086270.0
P03221,2024-07-29,3184980.0
P03222,2023-03-01,3709123.0
P03223,2023-06-27,5698760.0
P03224,2023-09-08,9645137.0
P03225,2023-05-07,3797393.0
P03226,2023-02-12,6509079.0
P03227,2023-11-23,3486901.0
P03228,2023-10-10,4937836.0
P03229,2024-05-30,5458807.0
P03230,2023-07-09,5249453.0
P03231,2023-11-23,7806770.0
P03232,2023-07-20,8872770.0
P03233,2023-01-25,3715119.0
P03234,2024-04-09,3226679.0
P03235,2024-04-19,9487026.0
P03236,2024-02-29,6590926.0
P03237,2023-01-22,9768458.0
P03238,2024-03-21,3693256.0
P03239,2024-01-22,7967009.0
P03240,2023-10-09,7022751.0
P03241,2024-01-30,6723088.0
P03242,2023-03-12,5230989.0
P03243,2023-05-14,12820298.0
P03244,2023-03-24,4693475.0
P03245,2023-10-13,2366367.0
P03246,2024-07-26,3156605.0
P03247,2023-01-04,10353640.0
P03248,2023-10-13,7691743.0
P03249,2023-07-01,1016278.0
P03250,2024-08-22,3923646.0
P03251,2024-01-31,3412833.0
P03252,2023-05-22,3155211.0
P03253,2023-07-01,5657550.0
P03254,2024-01-07,4144114.0
P03255,2023-01-31,3757905.0
P03256,2023-02-12,6746075.0
P03257,2024-03-06,9347633.0
P03258,2024-04-19,8792358.0
P03259,2023-04-20,1214931.0
P03260,2024-07-05,2874353.0
P03261,2023-05-24,4767590.0
P03262,2024-07-13,6231772.0
P03263,2023-07-09,5709071.0
P03264,2023-11-14,6004103.0
P03265,2024-09-03,5703206.0
P03266,2023-09-18,1657737.0
P03267,2024-03-02,1559301.0
P03268,2024-01-10,4456163.0
P03269,2023-02-17,5970630.0
P03270,2024-05-21,7700482.0
P03271,2023-08-18,2787032.0
P03272,2023-10-31,11760635.0
P03273,2023-07-14,4827881.0
P03274,2024-09-27,7634942.0
P03275,2023-12-18,1671770.0
P03276,2024-02-12,5053426.0
P03277,2023-12-01,6493950.0
P03278,2023-07-16,3630019.0
P03279,2024-01-10,3216097.0
P03280,2024-05-22,2757639.0
P03281,2023-03-02,1480921.0
P03282,2023-04-07,11433932.0
P03283,2023-04-16,7507898.0
P03284,2024-08-20,11427268.0
P03285,2024-01-04,4134052.0
P03286,2023-08-06,4035029.0
P03287,2023-05-08,3164097.0
P03288,2024-03-13,4380027.0
P03289,2023-12-02,4025503.0
P03290,2024-02-04,5843391.0
